popularity,vote_average,vote_count,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,release_year,has_top_director,has_top_actor,is_english,lang_target_enc
1.502698668989993,5.553,2.995732273553991,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,0,5.970360335195531
1.4963587959821996,7.339,6.970730078143525,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.4859813125068653,6.249,8.000684784514748,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.4850304838560398,6.514,6.823286122355687,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.4384360455228369,2.8,1.6094379124341003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.4362742934249113,7.1,4.844187086458591,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1995.0,0,0,1,5.753220147584973
1.430693948416575,6.568,7.759614150696903,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1995.0,0,1,1,5.753220147584973
1.422481631881603,6.8,6.984716320118265,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,1,0,5.356148817802503
1.414468710302781,8.239,5.356586274672012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.3959723776711617,6.421,5.723585101952381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,1,0,5.356148817802503
1.3738674661117631,7.402,7.637716432664798,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.3709014965124096,5.855,6.856461984594587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.3494488249990682,6.8,2.8903717578961645,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1995.0,0,0,0,6.338513513513513
1.3358954035360386,6.466,6.625392368007956,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.325827539352373,7.3,7.395107546562485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1995.0,0,0,1,5.753220147584973
1.3181225810165567,4.567,2.772588722239781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.675756997455471
1.316810297589305,4.4,3.8501476017100584,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.3124863439751666,7.01,7.255591274253665,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.2998918896187721,6.4,5.666426688112432,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.2975724310590862,6.506,7.01571242048723,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.2920660958349246,7.253,7.327123292259293,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.2909391803030354,5.869,7.904703913873747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.2835415535450607,7.182,7.524021415206125,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1995.0,0,0,1,5.753220147584973
1.2810171753233683,7.7,5.4680601411351315,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
1.2750275486913039,4.9,2.0794415416798357,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.2741889273355826,3.571,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.2713603880276316,7.24,9.290998274993637,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.2434627120123483,7.006,7.5126175446745105,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.236197951620673,7.3,7.249215057114389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.2169285154861518,6.817,3.4339872044851463,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.2168692860609562,4.6,6.559615237493242,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.2088110809661852,7.63,6.906754778648554,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.205581509665352,1.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,0,5.173698305084746
1.1877214637398856,3.5,1.0986122886681096,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
1.1812976552867176,7.5,5.631211781821365,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
1.1804380211922725,5.2,7.057897937411856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.1791779365076769,5.56,6.824373670043086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.1741525679134566,7.442,6.198478716492308,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.1691639446190545,5.4,6.269096283706261,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.1602403284609306,5.8,6.593044534142437,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.1596133102255086,6.748,7.166265974133638,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.1543307774244536,6.636,6.608000625296087,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.1542992500823634,4.9,2.0794415416798357,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.1488300048287272,4.4,2.3978952727983707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
1.147465942885498,6.466,6.4692503167957724,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.144573057044311,6.5,5.648974238161206,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.14361752123457,6.9,6.2324480165505225,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.1376086176747922,7.0,6.52795791762255,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.1250269948395606,7.307,7.644919344958857,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.1160592022718303,5.878,3.828641396489095,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.1070433141459617,7.374,6.55250788703459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0902104249872704,6.439,6.727431724850855,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0732602920652077,5.51,6.335054251498059,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.0726789066416051,6.088,6.925595197110468,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.069972730458945,6.793,6.906754778648554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0571998420875626,7.912,4.962844630259907,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.052568350166703,7.8,5.41610040220442,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.0457387990610414,5.8,7.259819610363186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
1.0445784001756242,6.2,6.369900982828227,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
1.0401000176004414,7.122,5.5909869805108565,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0334691403359055,7.259,5.908082938168931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,0,6.083361997226075
1.0239246613673119,6.4,5.993961427306569,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0219112137378388,6.213,6.473890696352274,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0202903218926398,5.8,6.363028103540465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
1.0175106872310682,7.8,5.598421958998375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
1.005546255548563,6.1,3.9318256327243257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.992621945080677,7.2,7.04141166379481,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,0,0,6.083361997226075
0.9925107577855641,6.718,6.51025834052315,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1995.0,0,1,1,5.753220147584973
0.9896898814439228,5.847,5.817111159963204,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9877179712151478,6.145,5.966146739123692,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9871219126347465,6.0,3.258096538021482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
0.9864882108634047,5.5,5.62040086571715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.983276256654778,5.849,6.68586094706836,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
0.9822657207976879,6.1,6.20050917404269,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9802040576178079,7.074,4.6913478822291435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
0.9784388983890884,6.6,4.882801922586371,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,1,0,0,5.356148817802503
0.9703242683665787,7.275,6.687108607866515,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9671359258797237,6.908,6.115892125483034,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9659567028889751,7.11,4.890349128221754,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9632124849835596,7.164,6.368187186350492,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9620286235480088,6.7,5.087596335232384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,0,5.356148817802503
0.9540488374767571,2.0,0.6931471805599453,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.970360335195531
0.9500349378383159,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
0.9498802348677102,7.2,7.465082736399547,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9426210271201849,6.2,1.9459101490553132,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.9299174647888119,5.653,5.5053315359323625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9293648913614269,6.533,6.60934924316738,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9273889185401885,7.0,6.066108090103747,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9254486696589206,5.028,5.2832037287379885,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.9159706806632298,6.235,6.621405651764134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.904541984839607,6.585,6.710523109452428,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
0.9043396007544007,6.651,5.71042701737487,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1995.0,0,0,1,5.753220147584973
0.898981792751518,7.7,6.5638555265321274,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1995.0,0,0,0,6.533928571428571
0.8981267612464839,6.492,7.384610383176974,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,1,1,5.753220147584973
0.8897003196006242,6.3,4.442651256490317,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8850477121342233,3.8,2.4849066497880004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
0.884676218104813,6.8,4.51085950651685,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
0.8830648139755278,4.944,2.9444389791664403,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
0.8801660211555224,6.247,6.6320017773956295,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8735084839787135,5.9,6.393590753950631,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,1,1,5.753220147584973
0.8730073773577962,6.321,5.730099782973575,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8671845177662024,5.119,5.7430031878094825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8666802313208206,6.47,6.251903883165888,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.8659653899220899,6.1,6.756932389247553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.8636913217307636,6.2,2.9444389791664403,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
0.8619612539953988,7.933,5.7745515455444085,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8596780514475759,6.322,5.82600010738045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8538194059488438,7.2,5.87493073085203,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8536916621176325,4.7,5.3471075307174685,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8534361254893255,5.2,5.153291594497779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.842385816026183,6.4,4.394449154672439,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1995.0,0,0,0,5.356148817802503
0.8391072660034794,4.8,2.833213344056216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.8378101368005063,4.271,4.574710978503383,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.8312120315158404,6.125,3.2188758248682006,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1995.0,0,0,0,5.356148817802503
0.8304713714231642,6.8,4.59511985013459,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.675756997455471
0.8294684279181836,6.3,5.4116460518550396,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.829032051580311,4.091,2.4849066497880004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1995.0,0,0,0,5.707508413891873
0.8203963814754089,6.3,5.4510384535657,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0,0,1,5.753220147584973
0.81858969625046,6.0,6.6240652277998935,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,0,1,5.753220147584973
0.8162935853816529,4.848,3.332204510175204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0,1,1,5.753220147584973
